TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Cluster
295,465,88409.49793495868,2196,1,20,657,410,32,1,31,0,111,1,55704695.78118829,120,3
296,259,71803.62430051915,1878,1,6,398,555,45,0,74,2,128,1,28537562.65288395,217,1
297,311,4812.735490961715,310,1,18,467,192,51,2,53,1,112,1,17213144.951512773,272,4
298,85,37031.03798501779,1009,1,23,99,163,6,1,26,3,53,1,4565331.188464621,4,0
299,138,25848.726678168798,1832,1,30,667,470,35,1,26,1,290,1,21051579.01807138,358,4
300,412,58430.48457764792,1510,1,41,381,120,11,2,37,1,50,1,14169694.608037667,233,4
301,184,24225.292533945867,1653,1,1,299,17,65,1,55,1,123,1,8166351.933243966,246,0
302,75,131858.57245658684,629,1,16,271,104,93,0,21,3,166,1,6995182.672368136,39,0
303,139,13701.239350251943,1757,1,11,380,69,99,0,37,1,33,1,13808514.615815904,276,4
304,327,20138.438419633414,89,1,10,658,61,84,1,69,2,166,1,13827281.241284003,295,4
305,433,28300.03146807755,907,1,42,649,15,89,2,71,2,30,1,26188903.965943657,134,1
306,53,7086.350971552546,1898,1,26,565,109,78,1,26,3,177,1,5606995.2240027515,312,0
307,294,5030.808734215544,1555,1,1,275,297,4,1,58,0,164,1,41837981.93918326,173,2
308,168,5505.319957962295,2167,1,36,663,111,95,0,65,0,283,1,49998904.932514794,336,3
309,486,3690.062127543867,708,1,20,573,439,22,1,27,1,44,1,10854671.03154901,301,4
310,228,142372.52965679677,1598,1,35,454,440,73,2,46,1,62,1,13900447.816197848,21,4
311,436,5604.260596105237,1587,1,15,110,565,98,0,77,2,228,1,11968377.19543368,60,4
312,369,30006.252676869062,954,1,38,274,567,66,1,42,1,259,1,26362572.79956269,55,1
313,32,41053.27780503282,543,1,22,71,477,4,0,27,3,18,1,2899482.9860144258,218,0
314,370,62519.35788865717,715,1,26,267,518,76,1,75,2,39,1,21050919.859738827,11,4
315,28,2500.755273131798,357,1,24,585,225,34,0,53,1,144,1,28958842.375427105,273,1
316,38,59637.96420233114,187,1,14,483,42,19,2,38,1,136,1,24673770.377531674,57,1
317,476,6216.077195234028,1838,1,7,224,220,65,1,54,1,121,1,32363046.19690879,277,2
318,359,28400.991302917282,1136,1,4,137,522,3,2,27,3,31,1,5068075.126107928,225,0
319,335,87599.80005954401,1089,1,7,450,57,23,0,29,0,137,1,52925296.51093167,241,3
320,343,26781.595552087943,186,1,5,373,522,52,2,43,0,65,1,5191143.864198307,348,0
321,368,104579.22508289057,1700,1,23,468,286,24,0,42,1,128,1,7820759.096886202,311,0
322,453,75862.20966107647,1211,0,37,44,562,1,1,26,3,178,1,6486234.891594883,134,0
323,326,33788.20808996552,1499,1,29,454,378,12,0,68,0,227,1,45845819.69720906,344,3
324,163,126826.73428817444,1702,1,6,660,473,16,0,23,3,146,1,2281580.2102714265,306,0
325,391,94509.49115597544,1169,1,2,15,97,6,1,56,2,165,1,21030447.177409988,192,4
326,189,159525.60559606767,803,1,31,384,414,54,2,58,2,231,1,7425419.193430153,199,0
327,472,106307.65745534681,566,1,7,542,510,10,0,69,2,134,1,18204092.569463562,196,4
328,267,22488.78337470243,1503,1,33,45,161,53,0,30,1,137,1,1805008.7358325983,347,0
329,90,127995.84917561858,1530,1,10,437,333,46,0,80,2,76,1,16925092.760185294,183,4
330,327,25352.004290757297,2093,1,28,81,446,14,0,72,2,90,1,12877162.665932195,311,4
331,85,9097.470881560048,446,1,14,90,60,12,0,62,2,122,1,16898881.522961255,55,4
332,322,57550.11481784543,429,1,36,351,494,45,1,28,3,29,1,5896249.409936659,262,0
333,264,34272.81529719625,983,1,37,578,164,99,0,71,2,112,1,23124438.103865847,345,1
334,174,44380.91396135047,2004,0,10,3,513,87,1,40,1,123,1,25980726.25491428,49,1
335,317,27066.302286335987,1390,1,28,238,131,59,0,21,3,143,1,3195173.6591956574,137,0
336,67,32019.39178357337,1928,0,9,0,501,13,1,42,0,289,1,54150361.658998944,247,3
337,259,29475.203945612062,1168,1,0,189,469,6,2,20,3,159,1,3368067.0124234417,270,0
338,13,130122.06329734338,720,1,1,242,222,72,0,64,0,93,1,4021564.338124527,83,0
339,129,42256.71903632245,1137,1,28,83,164,99,2,32,0,36,1,32881222.19433784,319,2
340,228,19284.318216889256,2197,1,31,428,291,41,1,57,0,57,1,43001435.17016622,111,2
341,404,59910.555756398426,1983,1,23,427,102,94,0,59,2,36,1,24357762.11809986,45,1
342,481,6347.324980525678,1880,1,2,388,94,48,0,44,0,99,1,1870653.1509513804,342,0
343,324,22868.39235369983,1814,0,31,153,59,77,0,26,3,159,1,4358975.85635467,128,0
344,20,36637.29462914283,1096,1,31,104,207,97,1,58,1,144,1,32696386.443084903,174,2
345,185,3011.6120374208544,893,0,10,463,257,83,2,38,1,148,1,32353469.014076933,293,2
346,336,19736.61827697127,455,1,27,369,505,19,1,58,2,95,1,27853472.625748307,248,1
347,88,16265.619155181197,878,1,20,268,178,50,2,67,2,70,1,6566264.467971235,205,0
348,450,20645.256790528878,1143,1,35,19,120,66,0,27,3,160,1,6579525.182661501,20,0
349,317,15270.155183661413,1980,1,12,264,519,2,2,49,1,68,1,24293978.855920065,299,1
350,133,8251.427465603067,806,1,41,654,300,44,1,52,1,169,1,32952721.486410517,57,2
351,274,20306.031745467368,756,1,39,18,571,3,0,40,0,46,1,4937639.324300733,172,0
352,207,25251.044455917567,1428,1,19,265,18,46,2,56,1,244,1,15358157.08163823,13,4
353,246,86448.85794237103,2187,1,29,127,383,53,0,19,3,248,1,1851498.7852876587,169,0
354,114,27246.010792350724,796,0,38,638,548,0,2,25,3,123,1,7264468.238227519,179,0
355,129,45148.20870613244,1410,1,41,7,233,87,2,49,1,73,1,12092492.832052236,268,4
356,260,43845.826836699875,911,0,41,36,461,20,2,22,3,140,1,7146091.156504164,261,0
357,37,84316.58623055584,1709,1,8,660,290,14,2,35,1,67,1,30779709.10808692,147,1
358,288,26787.653142178333,781,1,5,278,130,5,1,67,2,258,1,25760102.083605442,306,1
359,301,41204.71755729242,838,0,22,566,573,87,1,61,0,149,1,29637193.84766755,151,1
360,280,54436.51351138802,1060,1,24,14,498,16,0,26,3,171,1,535314.6912492542,17,0
361,126,27976.959996590405,541,0,34,50,406,27,2,40,0,220,1,49103341.40268699,240,3
362,287,144161.53793015686,866,1,30,550,469,73,1,44,0,25,1,31513119.688105673,209,2
363,19,71686.51089210506,607,1,25,42,512,34,0,42,0,143,1,2741595.178357203,17,0
364,225,102667.04581102598,1835,1,42,646,38,62,1,73,2,143,1,20677758.695472345,286,4
365,51,43199.683893725574,2129,1,39,108,356,49,1,27,1,128,1,29649679.081966575,86,1
366,395,73826.85939070742,1704,1,7,450,70,77,0,51,1,146,1,31488575.733722806,173,2
367,205,39641.85931397333,1223,1,21,579,293,42,0,46,0,144,1,23661729.692939058,256,1
368,174,46807.988390897684,1475,1,33,82,584,75,1,80,2,204,1,9936773.66645338,203,0
369,134,149518.46676675318,1011,0,40,553,298,25,1,58,0,47,1,46168070.57379038,289,3
370,28,79062.63642549606,1629,0,29,265,12,18,0,64,0,61,1,27518697.740848392,218,1
371,207,49113.91101863722,442,1,9,581,354,13,2,58,1,124,1,16998724.623333883,49,4
372,415,49186.60209972182,1950,0,35,433,370,7,0,18,3,271,1,5157139.049042269,25,0
373,394,27508.506362934037,344,1,37,28,517,96,0,23,3,180,1,4960438.447803299,115,0
374,296,39322.826235879766,1803,1,28,148,284,87,1,80,2,267,1,11364006.552517885,123,4
375,428,124900.42063943231,1970,1,18,135,425,34,1,29,1,61,1,34616282.021706544,180,2
376,269,156777.47889173008,1298,0,0,214,39,35,2,59,0,38,1,23182637.90722869,38,1
377,359,54069.01971257138,1627,1,12,217,565,30,0,72,2,100,1,29771623.373489648,174,1
378,474,31217.770694945877,551,1,23,575,187,56,0,45,1,144,1,18064893.839235313,105,4
379,230,1277.122074874221,1723,1,27,634,251,1,1,34,1,90,1,12773442.163603349,248,4
380,328,24293.945221636888,1085,1,11,77,299,69,0,57,1,131,1,31017548.944081374,205,1
381,262,24417.116220141364,197,1,40,427,134,10,1,30,1,123,1,13325312.784031942,237,4
382,483,21929.465889690306,1034,1,41,262,130,78,2,58,0,32,1,1339216.438832057,100,0
383,225,23649.82147535938,110,1,33,368,314,32,0,53,2,57,1,15116013.32947238,159,4
384,193,88692.18547250994,1419,1,30,668,536,24,0,67,2,247,1,20783921.96103361,10,4
385,179,137001.4664433229,712,1,15,15,444,14,2,27,1,287,1,2439312.9218504005,53,0
386,351,60011.51559123816,779,1,19,597,392,84,1,35,0,248,1,28770865.928589623,31,1
387,437,60635.447370547714,86,0,4,519,43,33,1,36,1,84,1,21777738.856432002,98,1
388,492,93433.25931658386,782,0,10,644,474,67,1,24,3,44,1,7741233.582764159,150,0
389,280,20540.25856229556,171,1,19,138,43,37,0,50,1,110,1,1763094.0206858772,304,0
390,469,17477.137173258012,1111,1,42,493,10,73,0,66,2,166,1,8433660.024105676,2,0
391,214,16348.406219749784,202,1,33,259,163,54,1,39,1,170,1,25022659.00555223,191,1
392,446,157435.73701488515,1095,0,29,100,183,53,2,75,2,107,1,29914117.895380683,178,1
393,351,78261.01533686857,143,1,31,443,310,57,2,42,1,135,1,21440792.626436602,223,1
394,78,33610.51878064759,1988,1,34,122,510,24,2,35,0,106,1,38546261.548451476,311,2
395,486,3128.7254458349435,370,1,20,305,563,69,0,34,1,150,1,27212809.500522304,149,1
396,414,47248.17327079892,1588,0,16,157,479,18,1,55,2,145,1,10324048.573840493,316,0
397,345,18878.459680833526,275,1,0,256,327,14,1,54,1,115,1,7861975.879680804,301,0
398,68,59601.618661788845,1916,1,31,426,467,46,1,68,2,153,1,28588744.35870604,154,1
399,268,27768.982736820544,1712,1,24,527,346,59,2,19,3,113,1,1031971.1078212957,181,0
400,275,50937.245635842824,2079,1,7,569,282,2,2,36,0,34,1,38785574.79718929,230,2
401,474,10373.60319393429,1565,0,34,528,369,38,0,77,2,35,1,30063281.548636414,275,1
402,120,4564.37429725597,2201,1,14,516,289,26,1,34,1,258,1,37205339.629932396,316,2
403,70,15039.966760226822,435,1,4,135,319,95,1,21,3,21,1,5159775.682372497,273,0
404,91,14424.111767704439,1537,1,22,283,128,65,0,38,0,260,1,45079645.07066026,53,3
405,401,139424.5024794765,40,1,12,277,196,33,0,22,3,100,1,659779.2940438727,86,0
406,488,150679.5048674101,1279,1,13,30,386,74,2,28,3,231,1,627713.1798659432,172,0
407,117,11270.126527311131,2051,1,25,78,412,42,0,58,1,160,1,27672863.242627643,56,1
408,266,11157.051512290629,685,1,21,356,199,7,1,27,3,146,1,1824163.1014963202,310,0
409,230,21943.600266567864,618,1,2,582,477,36,2,67,2,144,1,29153487.953629278,345,1
410,302,44590.91041781711,1897,1,5,214,128,1,0,48,0,44,1,31077183.386168014,66,1
411,428,38345.53503463113,236,1,27,480,463,98,1,54,2,123,1,19690921.12359515,216,4
412,285,19126.820874539277,1359,1,30,412,264,10,2,51,1,97,1,10827723.08795329,101,4
413,20,55956.96862407443,1572,0,26,303,38,41,1,62,2,107,1,6896735.436699746,76,0
414,492,76324.60570464247,174,1,25,236,120,38,1,68,2,265,1,30051649.342767756,141,1
415,146,2056.5319998369623,1387,1,11,223,252,62,2,66,2,56,1,17518412.807525866,269,4
416,197,141045.91742700266,769,1,1,268,189,79,2,68,2,91,1,7822038.639531753,294,0
417,72,3766.7916020220646,1539,1,29,604,377,58,0,18,3,88,1,7602965.429005402,196,0
418,179,89641.20792000343,1748,1,36,541,116,18,1,23,3,136,1,6946715.147915403,202,0
419,174,126220.97527913604,1315,1,38,158,319,4,0,27,3,249,1,2763773.9175467747,232,0
420,295,13047.01962049046,1989,1,13,114,116,34,0,26,3,36,1,6000435.2005002545,52,0
421,215,70279.13079443916,1865,1,18,126,81,24,0,44,0,88,1,27954013.658473052,242,1
422,34,14771.41359955313,248,0,29,392,187,99,2,59,1,53,1,35938243.44465972,0,2
423,365,1757.6908887113507,287,1,9,177,310,53,2,63,2,36,1,25153094.80735942,304,1
424,392,41931.62836813851,2015,1,41,594,31,12,0,65,2,279,1,15454161.554074204,21,4
425,210,85677.52480419546,1227,1,8,111,494,54,0,60,1,47,1,1605632.7272438374,274,0
426,458,7480.094327427502,533,0,7,404,402,12,2,54,2,172,1,18599781.43909567,273,4
427,216,18133.376099716286,272,0,33,385,212,53,1,28,3,105,1,961169.7481007432,144,0
428,52,4778.409147116208,801,1,27,578,132,86,2,54,2,78,1,25718109.820419595,83,1
429,386,67864.1715450727,1195,1,13,671,389,39,2,21,3,260,1,6448120.030365255,141,0
430,344,64710.1863046794,1192,0,29,439,340,67,2,54,2,59,1,21346377.88880268,12,1
431,301,29380.30170086271,2099,1,28,96,574,48,0,18,3,88,1,1215604.8644678076,255,0
432,225,70652.68218334617,717,0,14,171,119,66,1,69,2,149,1,9487615.423845015,35,0
433,146,74188.29559943367,78,1,28,463,328,51,0,62,0,181,1,42125297.42413905,312,2
434,300,20255.5518280475,705,1,30,190,425,14,2,55,2,12,1,21000746.278425355,192,4
435,324,109148.66720773694,841,1,25,50,344,1,0,55,2,127,1,15202363.071037369,325,4
436,394,38404.091738838186,948,1,28,530,300,64,1,58,1,92,1,28369632.374160126,69,1
437,126,143634.52759229345,420,1,12,641,547,58,0,26,3,227,1,1810553.4206299921,356,0
438,457,62571.857002773824,364,1,25,373,553,63,2,53,0,170,1,38749514.95899645,233,2
439,251,33899.26390828923,530,1,23,128,249,7,0,57,2,139,1,19939578.911047447,355,4
440,164,443.1938390980092,1540,1,20,482,247,28,0,45,1,133,1,16747158.784414424,169,4
441,210,13687.10497337438,2061,1,33,401,298,39,1,23,3,79,1,6349789.116755548,145,0
442,73,45358.20516259909,226,1,9,93,292,90,1,77,2,178,1,30762260.79928394,195,1
443,491,133500.1793710809,1585,1,11,639,577,43,2,60,1,114,1,15234351.637176171,3,4
444,37,128434.01485882302,1323,1,6,149,73,8,0,27,3,45,1,2286969.798990572,97,0
445,112,58093.27872928321,1790,0,4,578,169,96,1,30,1,60,1,33032634.740728185,174,2
446,321,65455.26988579664,1998,0,30,266,95,32,1,76,2,168,1,9317048.511790961,300,0
447,444,132395.6787779342,1295,1,8,268,137,46,1,19,3,114,1,26279984.137895234,234,1
448,320,32140.54358538105,1025,1,30,609,560,8,1,48,0,140,1,21446841.373488307,223,1
449,427,24655.381430363137,1149,1,40,190,300,73,1,40,0,52,1,34938261.48015094,116,2
450,279,51686.367610353656,111,1,10,210,169,30,1,57,1,57,1,23249639.413032144,44,1
451,101,160963.27364418548,1641,1,33,274,462,13,2,65,2,119,1,21209001.537493855,123,4
452,78,30379.80406577608,597,1,29,580,384,66,0,39,1,142,1,22019145.902226172,78,1
453,50,933.8586364191087,1605,0,35,464,148,91,2,43,0,158,1,54987492.74134653,145,3
454,93,14012.195641558323,462,0,14,566,92,25,2,40,0,189,1,38372398.84473463,87,2
455,322,99874.49677935895,988,1,3,455,377,38,1,39,1,111,1,8662736.93167907,218,0
456,484,7829.415355972982,691,1,12,404,218,47,0,57,2,42,1,30014426.28398806,178,1
457,261,19807.290161359088,474,1,34,285,98,4,0,59,2,53,1,23443742.15496045,282,1
458,165,90769.93887351168,699,1,1,434,117,30,0,25,3,161,1,3580820.057761156,201,0
459,11,1989.8985088427412,920,1,19,298,300,36,2,48,0,273,1,41797114.12256472,160,2
460,463,13483.166106998113,585,1,24,623,0,38,2,41,1,82,1,29139102.792371705,3,1
461,125,109241.55025578948,317,1,37,606,453,63,2,46,1,177,1,7958639.510449335,162,0
462,474,73647.15088469269,114,1,18,129,92,67,0,63,2,142,1,4033390.4140909943,273,0
463,90,13347.879928312872,271,0,11,161,435,42,1,51,2,72,1,26583196.970871527,235,1
464,120,72566.88065190754,598,1,4,624,9,27,0,18,3,157,1,2408565.124337586,95,0
465,65,34004.26213652255,116,1,35,1,466,35,1,30,0,84,1,43900527.13577418,29,3
466,13,24859.3202967394,1062,1,6,256,95,14,1,60,0,133,1,56269323.05405284,156,3
467,96,28021.382323919883,2109,1,21,212,416,66,2,54,1,70,1,19794098.789650127,298,4
468,339,108193.58717015306,2073,1,28,341,228,6,2,55,0,45,1,53488178.95291594,12,3
469,354,93917.86652381459,450,1,23,512,293,9,2,50,1,199,1,9324027.835312152,171,0
470,41,64885.856417300536,182,1,25,139,546,20,2,60,2,96,1,11931890.84302566,77,4
471,290,43641.88797032361,786,1,0,37,364,37,2,28,3,52,1,30386114.03551117,148,1
472,308,133514.31374795845,1717,1,26,444,522,52,1,20,3,84,1,1612030.4404716003,132,0
473,170,70069.13433797251,1047,1,33,399,267,98,1,40,1,135,1,23722411.03355388,350,1
474,358,29226.84275190631,1726,1,30,414,547,95,0,71,2,80,1,23531720.40534705,119,1
475,334,8834.975310976735,553,1,39,33,417,12,1,53,1,29,1,28470793.79119787,249,1
476,363,109641.35120175483,1338,1,23,536,573,97,0,22,3,125,1,5643171.384254271,305,0
477,31,8435.17436501139,257,1,8,363,220,95,1,26,3,63,1,5731692.470914741,14,0
478,431,100934.57504517613,2071,1,24,664,561,35,2,28,3,244,1,6674133.790393237,121,0
479,150,46123.48071068428,531,1,12,337,286,73,0,53,0,220,1,3234296.6449339,332,0
480,123,11740.599357664298,2106,0,5,521,506,42,2,76,2,74,1,27164884.812343445,79,1
481,306,127416.3397236385,1166,1,7,193,209,55,0,68,2,159,1,24765005.645561498,335,1
482,180,12245.39853186297,979,1,6,460,493,1,2,35,1,176,1,21222378.574242808,11,4
483,401,37939.676498575405,2218,1,27,525,184,14,1,30,1,54,1,33359383.40357872,109,2
484,91,46777.70044044576,687,1,23,383,475,2,2,19,3,179,1,635312.8877001317,147,0
485,309,13386.24466555197,379,0,39,416,122,65,2,44,1,159,1,36339864.739284836,198,2
486,461,92538.75517990382,862,0,26,269,326,32,2,55,1,63,1,33237632.982153457,142,2
487,311,111706.9894225758,2035,0,6,60,159,47,0,44,1,100,1,2029432.7610585315,182,0
488,143,76391.23919563669,1354,1,15,309,40,48,0,34,1,61,1,3249224.6424653432,316,0
489,43,41547.980995747515,1527,0,36,92,429,12,1,18,3,179,1,1419284.7892279734,243,0
490,4,85106.09213900256,804,1,42,651,31,1,1,35,0,144,1,33185288.055744506,158,2
491,39,25400.465011480377,736,1,5,36,550,24,1,27,3,171,1,506428.0466754263,178,0
492,252,15161.118562034502,6,1,5,587,117,14,2,39,0,34,1,25109008.747117214,166,1
493,350,15877.933389396618,117,1,33,385,8,46,2,21,3,169,1,5356747.701748403,10,0
494,156,49901.39773038715,932,1,14,94,354,53,1,54,1,172,1,30972493.533350114,334,1
495,84,125920.11497131363,2108,1,16,654,93,99,0,64,0,125,1,28395494.645208105,85,1
496,317,9073.24052119851,568,1,29,605,279,10,0,34,0,145,1,38505510.053891614,250,2
497,81,653.1902955646553,2225,0,11,262,42,11,0,33,1,28,1,11685055.434492785,147,4
498,396,155852.6868045981,1115,1,17,117,178,15,2,31,0,137,1,27917759.950182408,158,1
499,312,52805.00258037791,373,1,2,386,281,64,1,63,0,113,1,42580465.63977955,339,2
500,29,72146.88773897426,1808,0,13,423,200,42,1,26,3,187,1,3372060.7364383494,278,0
501,112,5709.258824338557,412,0,41,45,457,3,1,80,2,39,1,14635680.775136018,214,4
502,296,24451.442563986875,2156,1,40,12,198,3,0,67,0,60,1,25975065.248058204,159,1
503,213,21725.527023314044,267,1,41,465,331,2,2,37,0,281,1,36495309.783709645,249,2
504,220,2674.406189056138,1927,1,13,514,387,52,2,37,1,58,1,24096657.870368097,122,1
505,84,6175.693261298125,276,0,3,52,108,63,1,28,3,63,1,6454440.1955538895,284,0
506,213,64827.2997130935,1231,1,10,566,353,82,0,60,0,148,1,2764510.6239184546,82,0
507,235,70943.44650768461,511,0,20,178,179,47,2,75,2,38,1,9323484.999038283,137,0
508,293,33346.004013367485,1282,0,41,339,153,40,1,52,2,73,1,23104236.839673948,208,1
509,454,34676.654636555184,220,1,28,138,167,88,1,24,3,58,1,3110956.4887065883,206,0
510,418,53190.6691494657,1157,0,3,5,226,79,0,40,1,136,1,22151714.275109284,348,1
511,428,8620.940461116503,669,1,0,404,392,26,2,24,3,13,1,3604627.30577234,339,0
512,465,24762.398855293253,494,0,34,238,214,61,1,52,1,243,1,28563269.82785368,65,1
513,455,71008.06080198204,2091,1,26,78,150,22,1,51,2,165,1,22646742.182859715,9,1
514,185,44748.407760167094,1476,0,12,551,89,58,2,26,1,155,1,19845707.009687394,221,4
515,12,6999.525513590362,306,1,39,591,258,2,0,72,2,111,1,14123010.688484795,169,4
516,339,21402.455551826886,1289,1,10,510,532,38,0,70,0,223,1,5248102.898935158,224,0
517,12,49970.050418078165,2207,1,14,100,122,57,2,29,0,141,1,28309610.19187786,273,1
518,291,10107.069229957393,2094,1,9,619,503,48,0,19,3,176,1,5835025.233047968,52,0
519,189,67280.62369969905,692,1,5,99,287,37,0,69,2,17,1,23049022.635817394,40,1
520,372,24090.00635526062,1846,1,22,22,33,70,2,54,1,167,1,3477952.5838626777,171,0
521,202,17323.678224301617,650,0,19,538,149,3,1,67,0,10,1,21986498.177754812,49,1
522,469,59938.82451015355,2126,1,17,219,211,20,2,21,3,82,1,4122764.5291818306,257,0
523,21,104096.63707235664,906,1,30,459,349,16,1,25,3,160,1,6181587.419894787,353,0
524,356,19342.874921096307,2043,1,42,261,439,84,2,39,0,34,1,23936017.107321963,253,1
525,167,16483.692398435025,28,1,8,463,165,13,1,59,2,157,1,23221722.11894737,115,1
526,423,11197.435446226526,1258,1,41,340,454,41,2,68,0,37,1,57326031.4091811,150,3
527,142,105009.31397930783,1796,1,18,98,516,37,2,22,3,82,1,7007706.6806867225,14,0
528,443,2393.737848201679,666,1,21,464,409,80,2,54,0,161,1,51344712.377498716,238,3
529,55,40348.57815785147,778,0,40,361,584,78,1,27,3,84,1,4642762.905530309,15,0
530,420,21854.7556119089,414,1,24,602,360,37,1,27,3,73,1,5464772.120248652,349,0
531,465,70129.71023887636,29,1,9,349,86,6,1,41,1,213,1,37040666.36885179,100,2
532,37,28120.322962062823,1221,1,5,183,47,98,1,44,1,159,1,4155761.2198292515,29,0
533,269,32150.639568865026,1586,1,27,31,481,25,0,49,1,120,1,36352815.26181861,214,2
534,208,88179.30951152409,794,1,28,443,5,7,0,55,2,112,1,27073378.12617668,197,1
535,181,22553.39766899986,1849,1,33,431,249,67,2,57,0,48,1,40655529.43861483,356,2
536,430,66755.63255853242,2181,1,10,666,15,16,2,34,0,68,1,37181920.122116834,92,2
537,105,128543.05148044993,1575,1,10,1,341,17,0,47,0,106,1,4805768.883769739,321,0
538,200,155715.3814292161,286,1,36,375,366,57,1,22,3,23,1,4832212.765111151,208,0
539,392,35593.36993689997,1483,1,7,362,133,90,1,26,3,169,1,4038586.132712326,112,0
540,307,1719.3261514722576,1045,1,19,59,174,27,1,78,2,282,1,22329919.66901709,52,1
541,222,35609.52351047433,1894,1,11,352,172,89,0,27,3,32,1,6645751.208073716,202,0
542,407,24841.147526468245,1515,1,9,521,418,31,2,60,0,119,1,51550641.19539348,306,3
